"","Distance_km","Elev_m","ET14_mm","ET15_mm","ET16_mm","ET17_mm","ET18_mm","ET19_mm","ETMN_mm","Distance_m"
"551",27.55,1255.3806941795,798.411483032641,960.973892968155,1101.93899170054,825.125266768688,939.106455801027,1108.61925796654,955.695878772323,27550
"552",27.6,1262.50776188855,930.062467724996,1206.11930990102,1384.73591644728,967.191322330716,1127.99143094269,1442.68744910768,1176.46467804974,27600
"553",27.65,1255.88541347754,997.025710457602,1180.60581064207,1336.84548119392,937.101482602417,1105.68377020629,1350.31015980747,1151.26206775543,27650
"554",27.7,1244.73648099087,908.757398280716,1087.48542972972,1226.62824756294,862.826762696427,1011.85141453806,1184.43861599371,1046.99797001488,27700
"555",27.75,1235.75000000461,820.48908610383,994.365048817365,1116.41101393196,788.552042790437,918.019058869826,1018.56707217996,942.733872274332,27750
"556",27.8,1252.07689468678,755.604453542836,919.528899890247,1022.02997896267,652.175254783294,835.199641789887,874.084236510793,843.103742272778,27800
"557",27.85,1266.85349392835,914.319947214046,1204.57600051307,1358.9530738027,707.481051637603,1077.00253816097,1281.94214669854,1090.71245107231,27850
"558",27.9,1270.59837777141,998.377348342022,1242.86476610124,1414.48266972659,836.578814225661,1176.01588151857,1396.06755263969,1177.39780224671,27900
"559",27.95,1272.74165229721,996.351721871063,1215.08019905183,1355.88409202316,875.764109602071,1126.41167055898,1342.04503711193,1151.92273062556,27950
"560",28,1271.26974976018,919.554800814406,1121.38608507417,1263.50347747376,752.196523308145,1030.24034196198,1190.09304690134,1046.16234587942,28000
"561",28.05,1269.75665781574,842.757879757753,1027.69197109652,1171.12286292437,628.628937014227,934.069013364982,1038.14105669077,940.401961133294,28050
"562",28.1,1267.45251998285,899.008088343263,1093.74638727055,1243.04129066163,649.731854670296,975.765826491061,1031.46981909778,982.127191930619,28100
"563",28.15,1262.33124610108,971.513699765397,1179.97979782302,1325.79602380489,722.277791211557,1091.65457367158,1185.87132838431,1079.51550725671,28150
"564",28.2,1262.87310440148,1005.55794349473,1233.85571124232,1360.89083313728,751.631232306489,1164.67988559051,1319.56492187251,1139.36340723087,28200
"565",28.25,1257.6378964374,983.467841332922,1189.50797864784,1359.86945267043,790.558559779846,1093.19570615939,1226.06499565058,1107.11072335711,28250
"566",28.3,1263.0641415487,827.062912625864,966.658336208618,1124.1460698145,598.527074701024,938.657247030967,892.188686329261,891.206699810805,28300
"567",28.35,1268.39513029057,993.330773099777,1184.82594462721,1277.54048341847,701.342128041393,1001.92142804287,944.236109026442,1017.199425019,28350
"568",28.4,1266.44067397052,868.875772179338,1094.48874048756,1240.42377857294,712.491483469629,1071.28981970427,909.147243157666,982.786149096583,28400
"569",28.45,1260.2680500198,1068.25196721855,1237.97032581269,1365.44529938167,789.066964047387,1120.10696363157,1040.26246132391,1103.51735247428,28450
"570",28.5,1254.09542606909,1112.46854165551,1221.00528611079,1365.23399806913,770.768054081334,1132.66688882537,1137.89899528214,1123.34031434909,28500
"571",28.55,1252.03348977337,1195.3356097039,1378.29118551071,1564.3424746729,849.563037200165,1238.88123147736,1342.26639514254,1261.44671742238,28550
"572",28.6,1254.95697201271,1119.18468249539,1342.77279806809,1548.56148285935,876.847231237956,1202.49362209418,1375.4976768861,1244.22620236529,28600
"573",28.65,1268.72255750036,1029.45282934603,1222.81903158233,1308.76893284929,966.570789765006,1059.70308632003,1186.07131174169,1128.89762178475,28650
"574",28.7,1263.84028588576,1044.65179273294,1166.82614823735,1297.61164564461,990.053626232188,1052.04090045971,1166.27055757248,1119.57579691889,28700
"575",28.75,1257.01390097073,973.016595341354,1112.84212592388,1220.29970827577,909.141206361211,1022.52049089746,1099.65286011273,1056.24548094105,28750
"576",28.8,1250.1875160557,1002.48922221204,1180.83332869256,1278.17108825604,938.640888817989,1007.12962622244,1177.10359706797,1097.3946747595,28800
"577",28.85,1252.96289316117,1053.62882323361,1177.04592688762,1332.20187465915,958.946857019579,1051.29494823126,1253.06547015675,1137.69739326318,28850
"578",28.9,1259.37364196078,1066.1215278687,1314.39761087651,1474.14258337236,1105.95761721661,1145.27353800579,1343.8555564879,1241.62478594307,28900
"579",28.95,1266.44357605755,1019.89418038541,1227.35900837076,1408.2585346666,1112.90952955696,1129.90786712013,1304.30390361087,1200.43882659667,28950
"580",29,1260.10371708348,1025.55799150112,1346.78017759397,1548.25017738184,1211.66051926988,1187.85849431233,1371.29007283002,1281.89963265299,29000
"581",29.05,1255.29378775902,960.217866730712,1320.01056099037,1494.24041104688,1271.16114225064,1152.01877900688,1345.14168937604,1257.1316640794,29050
"582",29.1,1250.48385843455,842.740510992514,1050.07019230915,1220.11387506838,1045.65864221072,956.148323785329,1114.59779348748,1038.22161166105,29100
"583",29.15,1253.80050165034,1051.38199764142,1331.83947482202,1541.45156112672,1331.6840475608,1241.35567185599,1383.45648781189,1313.52823907855,29150
"584",29.2,1261.01578904532,723.670286635746,739.410640651365,845.611623236101,872.057371493387,735.879230968821,791.868877258731,784.749667536317,29200
"585",29.25,1263.5647060625,718.705609212879,734.641383367465,865.726690408011,858.704191274084,775.903483015396,767.005689842363,786.781203853289,29250
"586",29.3,1257.19697657315,759.26733270007,809.95530932578,920.908154764807,902.115889891031,790.273738489966,804.802859573106,831.220563321893,29300
"587",29.35,1257.88949953912,1084.51598279521,1225.99503378511,1414.28986253758,1301.62257710756,1127.95183015008,1178.60081995858,1222.16265200238,29350
"588",29.4,1259.18121561108,932.952043382035,974.392258760262,1174.92548147392,1124.69530610126,1035.12729027349,1016.75055204076,1043.14049884447,29400
"589",29.45,1268.8933870387,788.202712836597,848.087434928485,1032.90112042842,1009.34502452771,893.856443874469,910.99622913332,913.898124280235,29450
"590",29.5,1263.13507351335,745.193237655631,782.720089366819,964.865987786863,990.727662447263,848.865381716201,871.420011812073,867.298743764865,29500
"591",29.55,1255.39181661301,783.309620069622,820.094710980055,958.947325455209,997.842760109856,804.531857236065,835.55714044771,866.713909297762,29550
"592",29.6,1262.62547940602,685.013434609525,756.120766345027,873.643746979322,616.936735741709,795.54343427414,774.725668543786,750.330621886995,29600
"593",29.65,1262.70108128735,890.803289744793,1042.4198597712,1250.31574040991,997.359317307937,1106.79174457969,1036.03490696574,1053.95412967373,29650
"594",29.7,1262.58066409796,682.948278847154,768.264855245188,881.902367031064,763.09000872433,807.855482176412,751.617183559943,775.946378381809,29700
"595",29.75,1263.47045818376,716.618612948702,806.051881038774,904.904707656208,760.527681658899,809.67673762305,765.956113360879,793.955945541893,29750
"596",29.8,1263.38991237996,799.724244526123,864.977564565217,984.685248881889,830.588899807202,818.180007243017,843.020608403569,856.862742190048,29800
"597",29.85,1267.54742467981,786.47568658159,829.306821010162,990.595011668949,812.829768741854,878.960505028398,796.491928178477,849.109947992844,29850
"598",29.9,1267.99824374355,888.391087955409,969.891125152972,1126.98668141397,898.955813346559,970.153766271108,928.302375644904,963.780125907252,29900
"599",29.95,1270.28892317833,989.36559065564,1260.55722273374,1442.49454985951,1037.300570992,1281.43268990351,1199.41016347212,1201.76019306485,29950
"600",30,1270.60376691392,1023.83871422768,1265.26097876716,1463.00222646217,1053.75098611251,1320.37497264976,1215.50593884657,1223.6222738488,30000
"601",30.05,1270.4182794421,996.361500469595,1199.19670656692,1416.29182306072,1061.11685986015,1293.18815903317,1254.5071835777,1203.44373129488,30050
"602",30.1,1263.43565586217,1052.10080518133,1306.45579382094,1457.33032166708,1160.65959946502,1334.34031372432,1322.3250086723,1272.20200321381,30100
"603",30.15,1259.25424420127,1051.21798887117,1235.08530350234,1394.66819624378,1148.32305212945,1262.12824189278,1253.73289181394,1224.19264485942,30150
"604",30.2,1253.9871951542,938.753236805933,1057.63474470333,1199.51131711548,1147.69627532209,1111.66382354958,1086.67330148565,1090.32213173343,30200
"605",30.25,1254.88970235146,1059.97592147061,1184.00016516303,1448.11460069199,1248.55382917317,1377.71485336169,1217.48240513217,1255.973606982,30250
"606",30.3,1255.03870769683,915.104269476948,1076.76065660511,1293.02071625665,1131.84108844042,1206.21548955839,1036.41483580375,1109.89282863451,30300
"607",30.35,1251.84176400135,918.811748516049,1091.66618338733,1290.47933661407,1180.95073660479,1199.31940517294,1108.21686934006,1131.57413618392,30350
"608",30.4,1252.37702182842,624.930164245216,724.513879245309,941.454921541078,879.078941414194,840.636463235591,807.130449151094,802.957494057084,30400
"609",30.45,1256.07604922809,740.730828077975,941.755404752747,1131.08942787236,1012.52720247548,1044.75939209819,967.929667948665,973.131966859181,30450
"610",30.5,1257.25243091273,747.637105662222,887.342136763428,1143.1237080212,962.947481490499,951.418104704143,986.403288051511,946.478646361038,30500
"611",30.55,1257.83785967304,800.58967177721,902.416241709123,1153.77505068404,1007.56779669746,984.269043731063,1005.44280422921,975.676804448807,30550
"612",30.6,1250.66991668613,752.720847171348,868.74839936377,1104.09375050371,971.047348859894,968.694785982213,982.235211116359,941.256697266712,30600
"613",30.65,1252.0415703135,1500.89174603701,1067.46353555958,1165.99625260245,1034.16601014946,1152.45099285553,1117.14549948191,1173.01896991946,30650
"614",30.7,1255.25497384941,932.720911812932,1079.1667276094,1205.94917176194,1233.47311379393,1119.31313233382,1027.79027387792,1099.73552677014,30700
"615",30.75,1251.78039458881,960.590195313547,1092.60376226409,1259.77066259326,1135.02267986207,1176.9862867935,1168.47401940046,1132.24126585421,30750
"616",30.8,1245.78713931964,925.489360644046,1134.81621925145,1373.65107585617,1186.00854359065,1245.45557317693,1131.18093669511,1166.10025519385,30800
"617",30.85,1242.49250813594,858.499452090251,974.835143164452,1176.17930780782,1020.75029489989,1061.40592048945,1062.59410016867,1025.71068552542,30850
"618",30.9,1249.49879931494,1134.86051637244,1298.27420895423,1501.38377612609,1247.57519453748,1404.0308067637,1282.8299959144,1311.49241810696,30900
"619",30.95,1254.8198514316,973.514601765071,1100.84685211024,1296.13097053483,1079.51160520024,1107.65207831936,1136.99690991488,1115.77555273537,30950
"620",31,1252.42145245538,1192.91392452899,1277.63910281331,1467.89225219604,1328.59173687208,1380.99812627212,1295.52704254418,1323.92698751342,31000
"621",31.05,1251.47328423962,1197.48802384585,1305.40704777939,1520.83347533976,1334.4181417498,1365.58493242277,1343.51306151467,1344.54076941799,31050
"622",31.1,1250.68410980645,1230.30240590401,1289.84082965853,1507.73680800451,1392.56423284181,1393.43102132808,1415.18279717389,1371.50971780282,31100
"623",31.15,1250.48946690557,1424.15343953356,1444.12241980404,1701.26467118677,1526.37426956125,1520.51556254664,1535.04651490182,1525.2461010153,31150
"624",31.2,1255.17262184311,1355.41093843798,1451.81900449271,1634.13197170963,1468.39649975949,1414.77644520234,1476.66056231451,1466.86583525488,31200
"625",31.25,1255.56085658214,1390.83345838834,1478.04697895896,1700.62150574973,1522.87079891084,1498.50861749105,1533.97308917672,1520.80903408917,31250
"626",31.3,1259.60660752849,1155.66781729146,1347.94999150754,1523.05651657294,1312.06494620201,1312.23736966366,1392.80421597494,1340.63011683694,31300
"627",31.35,1255.41800559151,1275.38784123459,1377.51470523889,1623.03487200789,1402.49440910599,1411.18282133908,1454.62395000541,1424.03982847513,31350
"628",31.4,1246.19115124083,1236.23733989716,1426.07520295105,1650.44001807844,1380.9823016134,1415.96307872656,1477.44970104364,1431.19131440848,31400
"629",31.45,1250.47302633924,1226.523382295,1465.19281705413,1647.11795134715,1393.02171271826,1369.31066794424,1458.64241880913,1426.63482502799,31450
"630",31.5,1243.11370738802,1321.54235426112,1514.61394390258,1737.7434588668,1460.87042794367,1446.38543367111,1514.69300091504,1499.308082915,31500
"631",31.55,1239.27980846157,1442.39343804184,1575.53301080311,1866.9928694275,1534.32023481888,1524.21475288376,1544.02731869216,1581.24692748996,31550
"632",31.6,1241.25101811141,1483.73153182013,1595.15446037392,1907.04300209185,1553.31717114096,1539.22025540046,1577.49407251807,1609.32672519104,31600
"633",31.65,1246.97772787302,1421.10479773123,1438.36836947567,1741.6011153416,1544.13963728329,1521.26821522808,1567.92357404609,1539.06759856506,31650
"634",31.7,1244.14619476413,1546.29391869158,1572.29914080951,1902.87471817471,1653.00340979345,1612.61327313114,1675.05979680756,1660.35728555237,31700
"635",31.75,1242.11267262486,1565.36506745183,1596.47908016537,1929.09582184898,1654.2801630543,1622.68655321323,1761.05448114551,1688.16022336903,31750
"636",31.8,1249.29279683907,1422.01847839753,1453.64059289905,1708.29948163732,1531.09417774432,1459.15651761064,1543.41796210441,1519.60457575566,31800
"637",31.85,1243.47991584646,1305.4363191329,1365.74345541691,1638.70663494046,1487.28143323443,1462.39168050293,1496.15342839219,1459.28548404876,31850
"638",31.9,1242.19567282013,1371.43068779658,1500.52897635368,1752.47824910209,1592.4086390849,1508.83247100163,1525.72370164538,1541.90044125935,31900
"639",31.95,1243.56566763064,1421.31749492259,1545.67055419985,1773.0869141556,1595.51971073137,1549.35940718045,1543.17756956532,1571.35524569529,31950
"640",32,1239.06049302547,1374.83369653847,1492.70368302777,1723.98021661636,1573.39123617831,1477.48207954247,1514.27932968458,1526.11172727638,32000
"641",32.05,1242.17826775904,1285.23970987518,1405.89627499633,1658.91633551951,1479.08000046232,1424.32332146692,1516.0950613384,1461.59180428816,32050
"642",32.1,1241.43904860653,1441.42295299987,1529.43773092339,1777.65242038815,1645.19090354143,1575.33888829061,1562.61885314014,1588.61031500476,32100
"643",32.15,1237.91352332745,1342.07984519734,1407.46331713069,1623.95134177024,1569.44988791067,1479.06172426362,1505.5793263007,1487.93086640544,32150
"644",32.2,1232.49056417177,1136.28342879234,1276.20761060652,1454.22270815495,1396.60264513801,1260.30947886209,1391.47367792004,1319.18319721051,32200
